,Algorithm,u,n,d,rho,mean,cov,r,run,error
148,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,12.022598906584324
149,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,11.740084485897091
150,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,18.77657911807492
151,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,12.525285091562651
152,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,25.217094316015693
153,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,20.30068522509958
154,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,28.664969092622282
155,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,25.29033567426749
156,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,39,11.099245240371513
157,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,39,14.631175849755211
158,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,39,17.895433470554753
159,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,39,11.251770976701524
160,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,40,6.856071811178083
161,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,40,12.392960964316954
162,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,40,14.920503525893738
163,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,40,6.603642352514371
164,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,41,13.59459497613938
165,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,41,19.527773391188777
166,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,41,18.776224722931282
167,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,41,13.35007888786344
168,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,42,18.48150083685379
169,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,42,12.549269920356926
170,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,42,23.293410566819457
171,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,42,18.33624078168433
172,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,43,19.013499492375956
173,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,43,13.092750630718294
174,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,43,24.158791591506283
175,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,43,19.360459707354252
176,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,44,9.161961193426306
177,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,44,12.752404286914832
178,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,44,15.911921628946018
179,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,44,9.288531731245707
180,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,45,7.435893745888817
181,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,45,13.35175934389517
182,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,45,15.75741450324503
183,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,45,7.183091445474065
184,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,46,12.941149601428247
185,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,46,14.312955430153965
186,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,46,18.78185627937038
187,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,46,11.983214503765875
188,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,47,16.789086597295547
189,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,47,23.152176954935936
190,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,47,20.951481009050354
191,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,47,16.084798454927398
192,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,48,5.364654053219489
193,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,48,12.962106153378187
194,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,48,14.803979871388348
195,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,48,4.785909168911045
196,PLAN,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,49,18.83931626838952
197,PLAN-NOSCALE,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,49,19.987129706000637
198,Instance optimal,"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,49,21.941679603033467
199,Empirical mean (non-private),"(-1638400.0, 1638400.0)",10000,1024,1.0,10,STRATEGY_ZIPF_SKEWED,2,49,18.127052761664984
0,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,0,33.528767285665445
1,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,0,40.339890993746835
2,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,0,92.40220602144441
3,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,0,27.016199978803062
4,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,1,35.93129130930503
5,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,1,71.036683191701
6,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,1,95.24058021233837
7,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,1,32.438056739756675
8,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,2,206.38426312631444
9,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,2,60.45611834722903
10,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,2,95.49003354455304
11,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,2,46.16861823095869
12,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,3,193.19643516016387
13,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,3,67.46386910270402
14,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,3,92.92221293947684
15,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,3,18.0139663611984
16,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,4,32.74552538370127
17,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,4,32.30595589613951
18,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,4,93.01191132080895
19,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,4,29.24254493771177
20,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,5,25.743705352157715
21,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,5,33.71023420505725
22,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,5,97.6310320345273
23,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,5,21.588623966717442
24,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,6,28.687878321777585
25,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,6,93.03127080734325
26,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,6,95.20109058897424
27,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,6,23.47307592821309
28,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,7,35.543291217317766
29,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,7,98.37886096197472
30,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,7,94.28986424657138
31,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,7,31.14684620218639
32,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,8,228.3005408563799
33,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,8,36.109874604850184
34,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,8,89.36375421980236
35,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,8,14.764773573188412
36,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,9,29.224643839471845
37,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,9,23.439626935591715
38,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,9,90.53711136335127
39,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,9,20.034715171750886
40,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,10,34.17103190465401
41,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,10,36.20191417729485
42,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,10,93.65081106400653
43,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,10,31.013969333382235
44,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,11,128.17230383324687
45,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,11,58.98501994682681
46,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,11,94.94997071103943
47,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,11,26.495299746674462
48,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,12,97.85471261953057
49,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,12,63.90568761165531
50,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,12,99.26591276637379
51,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,12,28.468744584954297
52,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,13,28.117979765420166
53,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,13,40.65281081505745
54,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,13,90.16407896136333
55,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,13,21.49565799001823
56,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,14,28.361396321606076
57,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,14,33.66554547248226
58,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,14,91.17331736207302
59,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,14,23.865748668898295
60,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,15,24.547455726577372
61,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,15,50.43815044025427
62,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,15,90.23248389288678
63,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,15,20.13338127071995
64,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,16,31.053810540338386
65,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,16,72.03149980960058
66,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,16,91.33550815635766
67,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,16,26.184737762052247
68,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,17,29.711498673569697
69,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,17,56.2788744109716
70,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,17,86.07889512645515
71,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,17,24.206188897781363
72,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,18,111.57323776444632
73,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,18,42.815897406672114
74,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,18,98.08384925764285
75,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,18,24.837831377916515
76,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,19,26.03239546338755
77,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,19,56.0573277781955
78,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,19,92.79560269086191
79,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,19,25.739169543458402
80,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,20,123.16493932430737
81,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,20,35.30449683009644
82,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,20,93.50827199392153
83,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,20,32.382377578030585
84,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,21,187.69513102296597
85,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,21,37.046359393007876
86,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,21,97.42741755789922
87,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,21,27.94954079014666
88,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,22,117.04590475996838
89,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,22,42.42795325086748
90,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,22,93.59950089782468
91,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,22,20.116551645311
92,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,23,136.92670370481838
93,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,23,39.70878959625771
94,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,23,92.33212860053725
95,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,23,20.736879361877484
96,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,24,104.73063303060539
97,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,24,118.045904394442
98,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,24,90.28611860743335
99,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,24,13.44129577381652
100,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,25,143.37512487083927
101,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,25,55.27526748539275
102,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,25,89.06755386700625
103,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,25,12.860627060286943
104,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,26,103.65023210438336
105,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,26,93.05970791508118
106,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,26,91.72478970482243
107,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,26,18.315117921187706
108,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,27,21.02149371617926
109,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,27,51.49826869488339
110,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,27,89.59774518975512
111,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,27,14.36836160444498
112,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,28,40.31483967397464
113,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,28,54.3114036650745
114,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,28,95.14677056979934
115,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,28,37.52217705809815
116,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,29,102.86318549798196
117,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,29,55.60690727561646
118,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,29,90.65888592339547
119,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,29,22.595720190961632
120,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,30,159.94041941013856
121,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,30,80.64119184717916
122,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,30,92.66858253318674
123,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,30,20.343937799819727
124,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,31,105.37419901891168
125,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,31,45.012018447598
126,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,31,91.18315853238978
127,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,31,19.589487747051816
128,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,32,54.942011760247375
129,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,32,47.97914313224441
130,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,32,101.97151447204611
131,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,32,46.958024698205925
132,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,33,40.24959317326448
133,PLAN-NOSCALE,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,33,81.50052714252269
134,Instance optimal,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,33,103.43760010000148
135,Empirical mean (non-private),"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,33,39.84717860026582
136,PLAN,"(-4634095.001184158, 4634095.001184158)",10000,2048,0.125,10,STRATEGY_ZIPF_SKEWED,2,34,125.4646185808426
